date,city,temperature_c,humidity_percent,electricity_units_kwh,household_size,income_level,power_outage_hours,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2025-01-04,2,16.0,71,24.95,6,0,2.07,2025,1,4,5,1,20.95,27.92,6.22,18.957142857142856,21.266000000000002
2025-01-05,4,34.4,80,21.94,7,0,0.33,2025,1,5,6,1,24.95,17.73,24.33,19.55857142857143,21.18633333333333
2025-01-06,1,21.3,40,23.84,7,1,2.25,2025,1,6,0,0,21.94,12.74,21.43,21.14428571428571,21.266666666666666
2025-01-07,1,30.4,68,32.88,7,2,2.68,2025,1,7,1,0,23.84,21.04,18.91,22.83571428571429,21.732333333333333
2025-01-08,0,31.9,72,19.94,4,0,0.67,2025,1,8,2,0,32.88,19.09,23.46,22.95714285714286,21.615000000000002
2025-01-09,0,39.5,60,23.67,5,1,0.36,2025,1,9,3,0,19.94,16.2,21.64,24.024285714285714,21.682666666666666
2025-01-10,4,20.8,46,18.94,4,2,0.73,2025,1,10,4,0,23.67,20.95,28.77,23.737142857142857,21.355000000000004
2025-01-11,1,8.9,62,16.92,7,0,2.02,2025,1,11,5,1,18.94,24.95,22.52,22.590000000000003,21.168333333333337
2025-01-12,4,31.3,61,18.49,8,0,0.81,2025,1,12,6,1,16.92,21.94,17.52,22.09714285714286,21.200666666666667
2025-01-13,0,42.6,87,19.13,6,1,2.0,2025,1,13,0,0,18.49,23.84,27.94,21.42428571428572,20.907
2025-01-14,0,38.7,58,24.16,3,2,0.18,2025,1,14,1,0,19.13,32.88,20.7,20.178571428571427,21.022333333333332
2025-01-15,1,31.5,50,36.09,3,2,2.46,2025,1,15,2,0,24.16,19.94,25.16,22.485714285714288,21.386666666666667
2025-01-16,3,26.6,50,17.7,4,0,0.44,2025,1,16,3,0,36.09,23.67,19.14,21.63285714285714,21.338666666666665
2025-01-17,2,35.6,69,19.5,7,2,0.43,2025,1,17,4,0,17.7,18.94,18.1,21.71285714285714,21.38533333333333
2025-01-18,0,23.2,52,21.62,2,1,1.34,2025,1,18,5,1,19.5,16.92,22.51,22.384285714285713,21.355666666666664
2025-01-19,0,33.3,85,24.37,8,0,0.11,2025,1,19,6,1,21.62,18.49,22.08,23.224285714285713,21.432
2025-01-20,3,33.5,35,23.58,4,0,0.04,2025,1,20,0,0,24.37,19.13,24.88,23.860000000000003,21.388666666666666
2025-01-21,3,37.4,51,29.7,7,1,0.45,2025,1,21,1,0,23.58,24.16,20.39,24.65142857142857,21.699
2025-01-22,4,49.3,79,7.44,5,0,1.16,2025,1,22,2,0,29.7,36.09,10.98,20.55857142857143,21.581
2025-01-23,4,32.7,67,7.68,3,2,3.57,2025,1,23,3,0,7.44,17.7,19.4,19.127142857142854,21.190333333333335
2025-01-24,2,26.4,66,19.02,3,2,2.81,2025,1,24,4,0,7.68,19.5,26.76,19.05857142857143,20.932333333333336
2025-01-25,2,29.8,74,28.58,8,0,1.01,2025,1,25,5,1,19.02,21.62,20.22,20.052857142857142,21.211
2025-01-26,1,17.6,80,12.61,3,1,0.06,2025,1,26,6,1,28.58,24.37,20.52,18.372857142857146,20.947333333333333
2025-01-27,4,25.1,83,3.95,2,1,1.15,2025,1,27,0,0,12.61,23.58,27.92,15.56857142857143,20.148333333333333
2025-01-28,0,27.1,37,25.43,7,2,1.83,2025,1,28,1,0,3.95,29.7,17.73,14.958571428571428,20.404999999999998
2025-01-29,4,26.3,70,23.46,7,1,0.62,2025,1,29,2,0,25.43,7.44,12.74,17.247142857142858,20.762333333333334
2025-01-30,0,31.1,78,15.46,8,0,0.18,2025,1,30,3,0,23.46,7.68,21.04,18.358571428571427,20.576333333333334
2025-01-31,3,24.2,64,16.09,7,0,0.49,2025,1,31,4,0,15.46,19.02,19.09,17.94,20.476333333333333
2025-02-01,4,37.8,80,16.18,8,2,2.21,2025,2,1,5,1,16.09,28.58,16.2,16.16857142857143,20.475666666666665
2025-02-02,3,30.0,40,22.66,7,2,0.65,2025,2,2,6,1,16.18,12.61,20.95,17.604285714285716,20.532666666666668
2025-02-03,2,29.9,53,18.24,2,2,2.51,2025,2,3,0,0,22.66,3.95,24.95,19.645714285714284,20.309
2025-02-04,2,27.7,78,24.96,6,1,0.58,2025,2,4,1,0,18.24,25.43,21.94,19.57857142857143,20.40966666666667
2025-02-05,1,31.1,50,4.87,4,0,0.27,2025,2,5,2,0,24.96,23.46,23.84,16.922857142857143,19.777333333333335
2025-02-06,4,35.8,80,16.86,4,0,0.86,2025,2,6,3,0,4.87,15.46,32.88,17.122857142857143,19.243333333333336
2025-02-07,3,23.9,31,15.24,7,0,0.9,2025,2,7,4,0,16.86,16.09,19.94,17.001428571428573,19.086666666666662
2025-02-08,0,25.4,69,20.46,5,2,0.02,2025,2,8,5,1,15.24,16.18,23.67,17.612857142857145,18.979666666666667
2025-02-09,2,27.9,48,18.77,3,0,0.19,2025,2,9,6,1,20.46,22.66,18.94,17.057142857142857,18.973999999999997
2025-02-10,2,20.6,68,26.79,2,1,0.31,2025,2,10,0,0,18.77,18.24,16.92,18.27857142857143,19.303
2025-02-11,0,24.3,57,10.84,5,1,0.18,2025,2,11,1,0,26.79,24.96,18.49,16.261428571428574,19.048
2025-02-12,3,26.7,88,22.27,5,0,0.63,2025,2,12,2,0,10.84,4.87,19.13,18.747142857142855,19.152666666666665
2025-02-13,3,36.1,46,25.35,7,2,5.01,2025,2,13,3,0,22.27,16.86,24.16,19.96,19.192333333333334
2025-02-14,4,31.8,35,33.14,2,0,1.07,2025,2,14,4,0,25.35,15.24,36.09,22.517142857142858,19.093999999999998
2025-02-15,4,31.4,48,19.11,4,1,1.48,2025,2,15,5,1,33.14,20.46,17.7,22.324285714285715,19.141000000000002
2025-02-16,1,36.0,85,23.95,3,1,0.66,2025,2,16,6,1,19.11,18.77,19.5,23.064285714285713,19.289333333333335
2025-02-17,2,29.0,67,11.18,4,1,0.59,2025,2,17,0,0,23.95,26.79,21.62,20.834285714285716,18.941333333333333
2025-02-18,4,32.7,57,7.65,5,0,0.04,2025,2,18,1,0,11.18,10.84,24.37,20.37857142857143,18.384
2025-02-19,3,29.3,31,27.07,3,1,1.04,2025,2,19,2,0,7.65,22.27,23.58,21.064285714285713,18.500333333333334
2025-02-20,0,31.9,67,21.97,6,2,0.99,2025,2,20,3,0,27.07,25.35,29.7,20.58142857142857,18.242666666666665
2025-02-21,3,25.9,84,29.07,5,0,0.26,2025,2,21,4,0,21.97,33.14,7.44,20.0,18.963666666666665
2025-02-22,2,12.9,66,13.76,4,0,2.17,2025,2,22,5,1,29.07,19.11,7.68,19.235714285714288,19.16633333333333
2025-02-23,3,29.1,80,25.12,4,1,1.02,2025,2,23,6,1,13.76,23.95,19.02,19.40285714285714,19.369666666666664
2025-02-24,1,40.0,81,33.21,7,1,0.62,2025,2,24,0,0,25.12,11.18,28.58,22.550000000000004,19.524
2025-02-25,2,36.5,33,24.52,4,2,0.24,2025,2,25,1,0,33.21,7.65,12.61,24.96,19.921
2025-02-26,0,36.8,51,23.66,2,0,1.2,2025,2,26,2,0,24.52,27.07,3.95,24.472857142857144,20.578
2025-02-27,1,38.7,55,22.05,5,1,2.1,2025,2,27,3,0,23.66,21.97,25.43,24.484285714285715,20.465333333333334
2025-02-28,2,30.6,78,12.57,8,2,0.5,2025,2,28,4,0,22.05,29.07,23.46,22.127142857142854,20.102333333333334
2025-03-01,0,31.4,72,30.13,8,1,0.37,2025,3,1,5,1,12.57,13.76,15.46,24.465714285714284,20.591333333333335
2025-03-02,1,25.7,65,18.33,3,0,1.11,2025,3,2,6,1,30.13,25.12,16.09,23.495714285714286,20.666
2025-03-03,1,27.8,87,25.03,4,1,0.25,2025,3,3,0,0,18.33,33.21,16.18,22.327142857142857,20.961
2025-03-04,2,34.3,42,12.62,7,0,1.65,2025,3,4,1,0,25.03,24.52,22.66,20.62714285714286,20.62633333333333
2025-03-05,4,38.4,81,14.92,7,1,1.39,2025,3,5,2,0,12.62,23.66,18.24,19.37857142857143,20.515666666666668
2025-03-06,1,29.0,87,30.61,4,0,0.14,2025,3,6,3,0,14.92,22.05,24.96,20.601428571428567,20.704
2025-03-07,1,26.8,61,19.92,2,2,0.06,2025,3,7,4,0,30.61,12.57,4.87,21.65142857142857,21.205666666666666
2025-03-08,0,30.0,46,30.72,7,0,1.45,2025,3,8,5,1,19.92,30.13,16.86,21.735714285714288,21.667666666666666
2025-03-09,3,34.2,70,21.53,8,2,0.52,2025,3,9,6,1,30.72,18.33,15.24,22.192857142857143,21.877333333333336
2025-03-10,2,19.9,65,10.95,3,0,0.14,2025,3,10,0,0,21.53,25.03,20.46,20.18142857142857,21.560333333333336
2025-03-11,2,13.9,84,27.35,5,2,2.14,2025,3,11,1,0,10.95,12.62,18.77,22.285714285714285,21.846333333333334
2025-03-12,4,26.1,89,18.46,6,1,0.57,2025,3,12,2,0,27.35,14.92,26.79,22.791428571428572,21.568666666666665
2025-03-13,4,21.5,75,26.19,2,0,0.92,2025,3,13,3,0,18.46,30.61,10.84,22.16,22.080333333333336
2025-03-14,2,26.4,48,22.15,7,1,0.41,2025,3,14,4,0,26.19,19.92,22.27,22.478571428571428,22.076333333333334
2025-03-15,4,29.0,87,12.74,5,2,1.48,2025,3,15,5,1,22.15,30.72,25.35,19.91,21.656000000000002
2025-03-16,0,26.8,89,22.99,6,0,0.54,2025,3,16,6,1,12.74,21.53,33.14,20.118571428571425,21.31766666666667
2025-03-17,2,40.2,64,35.18,4,0,5.16,2025,3,17,0,0,22.99,10.95,19.11,23.580000000000002,21.853333333333335
2025-03-18,4,32.3,75,24.96,4,1,1.82,2025,3,18,1,0,35.18,27.35,23.95,23.238571428571426,21.887
2025-03-19,2,32.1,69,21.65,3,0,0.22,2025,3,19,2,0,24.96,18.46,11.18,23.694285714285716,22.236
2025-03-20,3,34.4,85,28.45,6,0,0.81,2025,3,20,3,0,21.65,26.19,7.65,24.017142857142858,22.929333333333336
2025-03-21,1,22.0,88,23.26,4,1,0.73,2025,3,21,4,0,28.45,22.15,27.07,24.17571428571429,22.802333333333333
2025-03-22,2,37.3,57,23.26,4,0,1.15,2025,3,22,5,1,23.26,12.74,21.97,25.678571428571427,22.845333333333333
2025-03-23,1,29.5,30,15.45,8,1,2.77,2025,3,23,6,1,23.26,22.99,29.07,24.601428571428567,22.391333333333332
2025-03-24,4,34.7,71,23.4,7,1,1.31,2025,3,24,0,0,15.45,35.18,13.76,22.91857142857143,22.71266666666667
2025-03-25,1,22.5,47,28.21,3,1,0.1,2025,3,25,1,0,23.4,24.96,25.12,23.382857142857144,22.81566666666667
2025-03-26,2,19.1,77,16.98,5,1,1.6,2025,3,26,2,0,28.21,21.65,33.21,22.715714285714284,22.27466666666667
2025-03-27,3,35.7,69,30.55,4,1,0.01,2025,3,27,3,0,16.98,28.45,24.52,23.01571428571429,22.475666666666665
2025-03-28,4,32.6,62,21.45,8,2,2.27,2025,3,28,4,0,30.55,23.26,23.66,22.75714285714286,22.401999999999997
2025-03-29,2,23.7,41,16.67,2,2,1.65,2025,3,29,5,1,21.45,23.26,22.05,21.815714285714286,22.222666666666665
2025-03-30,4,23.9,37,27.99,2,1,0.55,2025,3,30,6,1,16.67,15.45,12.57,23.607142857142858,22.736666666666665
2025-03-31,0,37.9,53,20.28,5,2,0.52,2025,3,31,0,0,27.99,23.4,30.13,23.16142857142857,22.408333333333335
2025-04-01,1,21.7,45,26.56,6,2,2.4,2025,4,1,1,0,20.28,28.21,18.33,22.925714285714285,22.682666666666666
2025-04-02,0,41.5,79,20.25,3,0,2.29,2025,4,2,2,0,26.56,16.98,25.03,23.392857142857142,22.523333333333333
2025-04-03,2,23.7,33,21.64,8,1,0.65,2025,4,3,3,0,20.25,30.55,12.62,22.12,22.824
2025-04-04,3,34.5,67,24.96,7,2,0.53,2025,4,4,4,0,21.64,21.45,14.92,22.62142857142857,23.158666666666665
2025-04-05,4,27.7,73,23.75,8,0,1.23,2025,4,5,5,1,24.96,16.67,30.61,23.63285714285714,22.93
2025-04-06,1,34.2,56,10.03,2,0,0.01,2025,4,6,6,1,23.75,27.99,19.92,21.06714285714286,22.60033333333333
2025-04-07,4,26.2,38,15.27,2,1,0.13,2025,4,7,0,0,10.03,20.28,30.72,20.351428571428574,22.08533333333333
2025-04-08,2,28.9,76,27.58,5,1,0.2,2025,4,8,1,0,15.27,26.56,21.53,20.497142857142858,22.287
2025-04-09,4,30.3,45,21.21,6,0,0.31,2025,4,9,2,0,27.58,20.25,10.95,20.634285714285713,22.629
2025-04-10,1,23.0,85,18.86,6,1,1.08,2025,4,10,3,0,21.21,21.64,27.35,20.237142857142857,22.346
2025-04-11,2,35.2,41,13.85,5,1,7.29,2025,4,11,4,0,18.86,24.96,18.46,18.65,22.192333333333334
2025-04-12,4,26.4,60,15.52,8,0,1.59,2025,4,12,5,1,13.85,23.75,26.19,17.474285714285713,21.836666666666662
2025-04-13,3,28.4,53,9.87,2,0,0.09,2025,4,13,6,1,15.52,10.03,22.15,17.451428571428572,21.42733333333333
2025-04-14,2,23.0,84,21.39,8,1,1.12,2025,4,14,0,0,9.87,15.27,12.74,18.325714285714287,21.715666666666664
2025-04-15,2,12.1,43,18.41,8,2,1.03,2025,4,15,1,0,21.39,27.58,22.99,17.015714285714285,21.563
2025-04-16,3,28.7,74,16.2,3,1,0.23,2025,4,16,2,0,18.41,21.21,35.18,16.3,20.930333333333333
2025-04-17,0,46.9,54,21.59,2,2,3.79,2025,4,17,3,0,16.2,18.86,24.96,16.69,20.817999999999998
2025-04-18,1,35.5,63,24.18,6,0,0.87,2025,4,18,4,0,21.59,13.85,21.65,18.165714285714284,20.90233333333333
2025-04-19,0,29.9,32,34.56,7,2,7.82,2025,4,19,5,1,24.18,15.52,28.45,20.885714285714283,21.105999999999998
2025-04-20,4,28.2,87,12.93,8,0,0.82,2025,4,20,6,1,34.56,9.87,23.26,21.322857142857142,20.761666666666663
2025-04-21,3,30.2,53,28.96,2,1,1.4,2025,4,21,0,0,12.93,21.39,23.26,22.404285714285713,20.951666666666664
2025-04-22,0,33.8,83,27.84,8,1,0.17,2025,4,22,1,0,28.96,18.41,15.45,23.75142857142857,21.36466666666667
2025-04-23,2,21.7,71,17.33,3,0,0.91,2025,4,23,2,0,27.84,16.2,23.4,23.912857142857145,21.16233333333333
2025-04-24,4,37.8,38,23.22,4,0,0.41,2025,4,24,3,0,17.33,21.59,28.21,24.145714285714288,20.996
2025-04-25,4,35.0,55,19.25,2,0,2.71,2025,4,25,4,0,23.22,24.18,16.98,23.44142857142857,21.071666666666665
2025-04-26,0,35.0,49,23.11,5,1,2.3,2025,4,26,5,1,19.25,34.56,30.55,21.805714285714284,20.823666666666668
2025-04-27,0,33.1,69,31.05,4,1,2.61,2025,4,27,6,1,23.11,12.93,21.45,24.39428571428571,21.143666666666665
2025-04-28,3,30.1,39,25.63,8,2,1.93,2025,4,28,0,0,31.05,28.96,16.67,23.91857142857143,21.442333333333337
2025-04-29,1,34.7,48,25.05,5,0,2.68,2025,4,29,1,0,25.63,27.84,27.99,23.520000000000003,21.344333333333335
2025-04-30,0,34.1,32,19.42,5,2,0.34,2025,4,30,2,0,25.05,17.33,20.28,23.818571428571428,21.315666666666665
2025-05-01,0,27.5,53,13.1,5,1,0.9,2025,5,1,3,0,19.42,23.22,26.56,22.37285714285714,20.867
2025-05-02,2,26.0,34,20.75,2,2,1.77,2025,5,2,4,0,13.1,19.25,20.25,22.587142857142858,20.883666666666667
2025-05-03,4,30.7,32,29.24,6,2,1.52,2025,5,3,5,1,20.75,23.11,21.64,23.462857142857143,21.137
2025-05-04,1,40.8,87,12.84,8,1,1.89,2025,5,4,6,1,29.24,31.05,24.96,20.861428571428572,20.733
2025-05-05,2,21.3,56,15.67,4,1,0.38,2025,5,5,0,0,12.84,25.63,23.75,19.43857142857143,20.463666666666665
2025-05-06,3,19.7,45,22.76,3,0,0.16,2025,5,6,1,0,15.67,25.05,10.03,19.111428571428572,20.887999999999998
2025-05-07,3,31.2,78,16.09,6,2,3.73,2025,5,7,2,0,22.76,19.42,15.27,18.63571428571429,20.915333333333333
2025-05-08,0,30.4,44,17.24,8,1,1.23,2025,5,8,3,0,16.09,13.1,27.58,19.22714285714286,20.570666666666668
2025-05-09,0,31.2,64,19.46,2,1,0.25,2025,5,9,4,0,17.24,20.75,21.21,19.042857142857144,20.51233333333333
2025-05-10,3,31.7,41,13.81,5,2,2.37,2025,5,10,5,1,19.46,29.24,18.86,16.83857142857143,20.344
2025-05-11,0,28.4,70,16.16,3,1,3.7,2025,5,11,6,1,13.81,12.84,13.85,17.312857142857144,20.421
2025-05-12,1,40.4,82,26.22,8,0,0.28,2025,5,12,0,0,16.16,15.67,15.52,18.82,20.77766666666667
2025-05-13,0,18.8,73,14.16,4,0,2.55,2025,5,13,1,0,26.22,22.76,9.87,17.591428571428573,20.920666666666666
2025-05-14,4,24.2,55,12.41,8,2,4.06,2025,5,14,2,0,14.16,16.09,21.39,17.065714285714286,20.621333333333336
2025-05-15,0,29.3,76,18.22,6,0,4.18,2025,5,15,3,0,12.41,17.24,18.41,17.205714285714286,20.615
2025-05-16,2,18.5,63,26.39,7,1,3.68,2025,5,16,4,0,18.22,19.46,16.2,18.195714285714285,20.954666666666665
2025-05-17,1,28.8,52,20.82,6,1,1.19,2025,5,17,5,1,26.39,13.81,21.59,19.197142857142858,20.929
2025-05-18,2,41.6,60,19.21,8,1,0.66,2025,5,18,6,1,20.82,16.16,24.18,19.632857142857144,20.763333333333335
2025-05-19,2,30.1,79,22.27,3,1,0.01,2025,5,19,0,0,19.21,26.22,34.56,19.068571428571428,20.353666666666665
2025-05-20,4,31.6,49,11.53,8,2,0.09,2025,5,20,1,0,22.27,14.16,12.93,18.692857142857143,20.307000000000002
2025-05-21,1,21.2,41,24.97,8,0,0.84,2025,5,21,2,0,11.53,12.41,28.96,20.487142857142857,20.174
2025-05-22,1,25.7,52,24.3,2,0,0.76,2025,5,22,3,0,24.97,18.22,27.84,21.35571428571429,20.055999999999997
2025-05-23,1,27.4,33,19.54,4,1,0.31,2025,5,23,4,0,24.3,26.39,17.33,20.377142857142854,20.12966666666667
2025-05-24,1,27.8,52,28.04,3,2,0.75,2025,5,24,5,1,19.54,20.82,23.22,21.408571428571427,20.290333333333333
2025-05-25,1,39.0,77,15.24,8,1,0.29,2025,5,25,6,1,28.04,19.21,19.25,20.84142857142857,20.15666666666667
2025-05-26,4,33.9,84,28.77,5,1,2.83,2025,5,26,0,0,15.24,22.27,23.11,21.77,20.345333333333333
2025-05-27,0,22.2,77,22.93,4,2,0.53,2025,5,27,1,0,28.77,11.53,31.05,23.398571428571426,20.074666666666662
2025-05-28,2,31.7,30,19.98,6,2,1.37,2025,5,28,2,0,22.93,24.97,25.63,22.685714285714283,19.88633333333333
2025-05-29,1,33.5,83,21.88,3,1,1.05,2025,5,29,3,0,19.98,24.3,25.05,22.34,19.780666666666665
2025-05-30,0,38.0,54,21.36,6,0,0.08,2025,5,30,4,0,21.88,19.54,19.42,22.599999999999998,19.845333333333333
2025-05-31,0,41.1,31,29.32,8,1,4.28,2025,5,31,5,1,21.36,28.04,13.1,22.782857142857143,20.386000000000003
2025-06-01,2,22.9,59,15.54,6,0,1.12,2025,6,1,6,1,29.32,15.24,20.75,22.82571428571428,20.212333333333333
2025-06-02,4,24.3,32,17.42,6,0,0.59,2025,6,2,0,0,15.54,28.77,29.24,21.204285714285714,19.81833333333333
2025-06-03,3,21.2,87,28.22,2,2,0.26,2025,6,3,1,0,17.42,22.93,12.84,21.96,20.331
2025-06-04,3,28.4,50,18.43,6,2,0.62,2025,6,4,2,0,28.22,19.98,15.67,21.73857142857143,20.423000000000002
2025-06-05,0,33.3,54,27.4,5,1,0.03,2025,6,5,3,0,18.43,21.88,22.76,22.527142857142856,20.57766666666667
2025-06-06,2,36.9,49,32.2,5,0,0.68,2025,6,6,4,0,27.4,21.36,16.09,24.075714285714287,21.114666666666665
2025-06-07,3,29.5,78,19.59,4,0,1.14,2025,6,7,5,1,32.2,29.32,17.24,22.685714285714287,21.192999999999998
2025-06-08,0,27.8,81,26.09,8,1,3.08,2025,6,8,6,1,19.59,15.54,19.46,24.192857142857143,21.413999999999998
2025-06-09,4,31.1,51,15.08,7,1,1.74,2025,6,9,0,0,26.09,17.42,13.81,23.858571428571427,21.45633333333333
2025-06-10,3,24.2,50,26.53,6,1,0.18,2025,6,10,1,0,15.08,28.22,16.16,23.617142857142856,21.802000000000003
2025-06-11,0,44.6,62,23.2,6,2,0.24,2025,6,11,2,0,26.53,18.43,26.22,24.298571428571428,21.70133333333333
2025-06-12,0,18.7,81,24.84,3,1,0.84,2025,6,12,3,0,23.2,27.4,14.16,23.932857142857138,22.057333333333336
2025-06-13,1,31.3,67,18.13,2,1,0.33,2025,6,13,4,0,24.84,32.2,12.41,21.922857142857143,22.247999999999998
2025-06-14,4,44.2,44,12.03,7,0,0.04,2025,6,14,5,1,18.13,19.59,18.22,20.842857142857145,22.041666666666668
2025-06-15,1,30.0,87,25.02,4,1,2.45,2025,6,15,6,1,12.03,26.09,26.39,20.689999999999998,21.996
2025-06-16,2,28.7,87,9.62,7,0,0.03,2025,6,16,0,0,25.02,15.08,20.82,19.91,21.622666666666664
2025-06-17,1,27.5,75,20.1,6,0,2.66,2025,6,17,1,0,9.62,26.53,19.21,18.99142857142857,21.65233333333333
2025-06-18,1,28.7,81,27.65,3,2,0.23,2025,6,18,2,0,20.1,23.2,22.27,19.627142857142854,21.831666666666663
2025-06-19,3,39.6,44,23.15,8,1,5.51,2025,6,19,3,0,27.65,24.84,11.53,19.385714285714283,22.219
2025-06-20,0,14.5,75,33.69,2,1,1.39,2025,6,20,4,0,23.15,18.13,24.97,21.608571428571427,22.509666666666664
2025-06-21,4,40.7,54,28.15,8,0,1.99,2025,6,21,5,1,33.69,12.03,24.3,23.91142857142857,22.637999999999998
2025-06-22,1,20.0,50,18.08,4,2,0.18,2025,6,22,6,1,28.15,25.02,19.54,22.919999999999998,22.589333333333332
2025-06-23,4,28.1,53,22.16,7,2,2.97,2025,6,23,0,0,18.08,9.62,28.04,24.71142857142857,22.39333333333333
2025-06-24,1,27.0,86,21.72,4,1,2.74,2025,6,24,1,0,22.16,20.1,15.24,24.942857142857143,22.609333333333332
2025-06-25,2,34.1,87,12.51,6,0,1.59,2025,6,25,2,0,21.72,27.65,28.77,22.779999999999998,22.067333333333334
2025-06-26,1,18.8,34,16.36,4,1,1.05,2025,6,26,3,0,12.51,23.15,22.93,21.810000000000002,21.848333333333336
2025-06-27,3,33.2,35,18.64,8,1,1.92,2025,6,27,4,0,16.36,33.69,19.98,19.66,21.80366666666667
2025-06-28,0,44.2,78,9.78,3,1,0.01,2025,6,28,5,1,18.64,28.15,21.88,17.035714285714285,21.400333333333332
2025-06-29,2,20.5,72,22.28,4,1,1.35,2025,6,29,6,1,9.78,18.08,21.36,17.635714285714286,21.431
2025-06-30,1,31.3,77,20.51,5,0,2.82,2025,6,30,0,0,22.28,22.16,29.32,17.400000000000002,21.137333333333334
2025-07-01,4,25.4,73,11.96,3,2,0.66,2025,7,1,1,0,20.51,21.72,15.54,16.005714285714287,21.017999999999997
2025-07-02,2,33.0,76,24.43,7,1,0.17,2025,7,2,2,0,11.96,12.51,17.42,17.708571428571428,21.25166666666667
2025-07-03,2,30.1,52,26.3,2,1,0.82,2025,7,3,3,0,24.43,16.36,28.22,19.12857142857143,21.187666666666665
2025-07-04,1,25.5,33,23.36,2,1,1.95,2025,7,4,4,0,26.3,18.64,18.43,19.802857142857142,21.351999999999997
2025-07-05,2,33.4,56,20.06,6,1,0.17,2025,7,5,5,1,23.36,9.78,27.4,21.271428571428572,21.10733333333333
2025-07-06,4,42.6,47,25.55,6,2,0.35,2025,7,6,6,1,20.06,22.28,32.2,21.73857142857143,20.88566666666667
2025-07-07,2,28.7,50,26.08,5,2,0.24,2025,7,7,0,0,25.55,20.51,19.59,22.534285714285716,21.101999999999997
2025-07-08,4,35.0,57,23.84,7,2,2.39,2025,7,8,1,0,26.08,11.96,26.09,24.231428571428573,21.026999999999997
2025-07-09,1,20.9,64,17.05,8,2,0.1,2025,7,9,2,0,23.84,24.43,15.08,23.177142857142858,21.09266666666667
2025-07-10,0,23.3,51,23.66,2,1,1.74,2025,7,10,3,0,17.05,26.3,26.53,22.8,20.997
2025-07-11,2,33.3,69,29.17,2,0,0.68,2025,7,11,4,0,23.66,23.36,23.2,23.63,21.196
2025-07-12,0,40.4,52,18.42,2,2,2.11,2025,7,12,5,1,29.17,20.06,24.84,23.395714285714288,20.982000000000003
2025-07-13,4,32.5,32,34.59,8,2,5.0,2025,7,13,6,1,18.42,25.55,18.13,24.687142857142856,21.530666666666665
2025-07-14,2,27.8,69,18.85,2,1,0.18,2025,7,14,0,0,34.59,26.08,12.03,23.654285714285717,21.758
2025-07-15,3,30.0,79,22.19,4,1,0.57,2025,7,15,1,0,18.85,23.84,25.02,23.41857142857143,21.663666666666668
2025-07-16,0,21.2,39,17.97,7,1,2.49,2025,7,16,2,0,22.19,17.05,9.62,23.55,21.942
2025-07-17,2,34.2,54,23.34,3,1,0.46,2025,7,17,3,0,17.97,23.66,20.1,23.504285714285714,22.05
2025-07-18,0,36.2,81,11.55,3,0,0.36,2025,7,18,4,0,23.34,29.17,27.65,20.987142857142857,21.513333333333335
2025-07-19,2,26.8,78,18.72,5,0,2.62,2025,7,19,5,1,11.55,18.42,23.15,21.029999999999998,21.365666666666662
2025-07-20,1,26.7,37,15.45,4,2,6.52,2025,7,20,6,1,18.72,34.59,33.69,18.295714285714286,20.75766666666667
2025-07-21,0,31.9,84,22.81,2,0,1.22,2025,7,21,0,0,15.45,18.85,28.15,18.861428571428572,20.579666666666665
2025-07-22,3,26.9,40,27.97,2,2,0.49,2025,7,22,1,0,22.81,22.19,18.08,19.687142857142856,20.909333333333333
2025-07-23,3,29.5,34,25.88,6,2,0.76,2025,7,23,2,0,27.97,17.97,22.16,20.81714285714286,21.033333333333335
2025-07-24,4,44.7,87,7.77,6,0,0.28,2025,7,24,3,0,25.88,23.34,21.72,18.592857142857138,20.56833333333333
2025-07-25,2,28.3,74,34.25,5,2,2.15,2025,7,25,4,0,7.77,11.55,12.51,21.835714285714285,21.293
2025-07-26,0,27.5,82,23.77,2,1,2.23,2025,7,26,5,1,34.25,18.72,16.36,22.557142857142857,21.540000000000003
2025-07-27,4,25.5,84,17.34,5,2,3.12,2025,7,27,6,1,23.77,15.45,18.64,22.82714285714286,21.496666666666666
2025-07-28,0,35.2,66,22.94,4,1,0.04,2025,7,28,0,0,17.34,22.81,9.78,22.845714285714287,21.935333333333336
2025-07-29,2,28.7,85,23.06,3,0,1.24,2025,7,29,1,0,22.94,27.97,22.28,22.14428571428571,21.961333333333332
2025-07-30,3,25.5,88,18.0,2,0,0.36,2025,7,30,2,0,23.06,25.88,20.51,21.018571428571427,21.877666666666663
2025-07-31,1,39.2,74,23.19,7,2,0.63,2025,7,31,3,0,18.0,7.77,11.96,23.22142857142857,22.252000000000002
2025-08-01,3,39.9,67,18.36,8,1,2.31,2025,8,1,4,0,23.19,34.25,24.43,20.951428571428572,22.049666666666667
2025-08-02,4,25.8,58,19.57,4,2,0.32,2025,8,2,5,1,18.36,23.77,26.3,20.351428571428574,21.825333333333333
2025-08-03,1,16.9,34,17.88,2,0,1.53,2025,8,3,6,1,19.57,17.34,23.36,20.428571428571427,21.642666666666667
2025-08-04,4,37.1,38,13.4,8,2,1.59,2025,8,4,0,0,17.88,22.94,20.06,19.065714285714286,21.420666666666666
2025-08-05,2,25.2,88,22.88,7,2,4.62,2025,8,5,1,0,13.4,23.06,25.55,19.04,21.331666666666667
